[2026-04-04T03:19:43.297Z] GET http://localhost:8081/ → 200 (8ms, 1280B)
[2026-04-04T04:16:16.840Z] GET http://localhost:8081/ → 200 (6ms, 1280B)
[2026-04-04T04:16:16.849Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (119ms, 5792873B)
[2026-04-04T04:16:17.115Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (?ms, 50004B)
[2026-04-04T04:16:17.115Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (?ms, 49900B)
[2026-04-04T04:16:17.115Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (4ms, 3164924B)
[2026-04-04T04:16:17.115Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (2ms, 2961780B)
[2026-04-04T04:16:17.149Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → pending (?ms, ?B)
[2026-04-04T04:16:17.665Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → 200 (497ms, 529B)
[2026-04-04T04:16:33.768Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&id=eq.5676cfd9-e2ad-4e5d-b6b9-617121950d57 → 200 (271ms, 264B)
[2026-04-04T04:16:33.768Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/memories?select=*&wedding_id=eq.5676cfd9-e2ad-4e5d-b6b9-617121950d57 → 200 (191ms, 2B)
[2026-04-04T04:16:34.046Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fvector-icons%2Fbuild%2Fvendor%2Freact-native-vector-icons%2FFonts/Ionicons.ttf → 200 (6ms, 389724B)
[2026-04-04T04:16:34.048Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (11ms, 2961780B)
[2026-04-04T04:16:42.055Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&id=eq.5676cfd9-e2ad-4e5d-b6b9-617121950d57 → 200 (146ms, 264B)
[2026-04-04T04:16:45.382Z] GET http://localhost:8081/new → 200 (6ms, 1280B)
[2026-04-04T04:16:45.390Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (125ms, 5792873B)
[2026-04-04T04:16:45.643Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (?ms, 50004B)
[2026-04-04T04:16:45.643Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (1ms, 49900B)
[2026-04-04T04:16:45.643Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (9ms, 3164924B)
[2026-04-04T04:16:45.643Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (11ms, 2961780B)
[2026-04-04T04:17:01.302Z] POST https://jzaiyttrvwswmzrsqutt.supabase.co/functions/v1/parse-invitation → 401 (464ms, 36B)
[2026-04-04T04:38:44.893Z] GET http://localhost:8081/ → 200 (6ms, 1280B)
[2026-04-04T04:38:44.902Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (122ms, 5828687B)
[2026-04-04T04:38:45.243Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (3ms, 50004B)
[2026-04-04T04:38:45.243Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (4ms, 49900B)
[2026-04-04T04:38:45.243Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (13ms, ?B)
[2026-04-04T04:38:45.243Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (12ms, ?B)
[2026-04-04T04:38:45.291Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (765ms, 319B)
[2026-04-04T04:38:46.058Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → pending (?ms, ?B)
[2026-04-04T04:38:46.660Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fvector-icons%2Fbuild%2Fvendor%2Freact-native-vector-icons%2FFonts/Ionicons.ttf → 200 (6ms, 389724B)
[2026-04-04T04:38:46.661Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (13ms, 2961780B)
[2026-04-04T04:38:46.661Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (6ms, 49900B)
[2026-04-04T04:39:42.031Z] GET http://localhost:8081/new → 200 (5ms, 1280B)
[2026-04-04T04:39:42.038Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (121ms, 5828687B)
[2026-04-04T04:39:42.287Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (?ms, 50004B)
[2026-04-04T04:39:42.287Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (?ms, 49900B)
[2026-04-04T04:39:42.287Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (10ms, ?B)
[2026-04-04T04:39:42.287Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (8ms, ?B)
[2026-04-04T04:40:02.564Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (581ms, 319B)
[2026-04-04T04:40:03.147Z] POST https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=* → pending (?ms, ?B)
[2026-04-04T04:40:23.951Z] GET http://localhost:8081/ → 200 (6ms, 1280B)
[2026-04-04T04:40:23.960Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (127ms, 5828687B)
[2026-04-04T04:40:24.214Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (?ms, 50004B)
[2026-04-04T04:40:24.214Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (2ms, 49900B)
[2026-04-04T04:40:24.214Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (12ms, 3164924B)
[2026-04-04T04:40:24.214Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (7ms, 2961780B)
[2026-04-04T04:40:24.250Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → pending (?ms, ?B)
[2026-04-04T04:40:24.366Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → 200 (143ms, 865B)
[2026-04-04T04:40:24.524Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fvector-icons%2Fbuild%2Fvendor%2Freact-native-vector-icons%2FFonts/Ionicons.ttf → 200 (6ms, 389724B)
[2026-04-04T04:40:24.530Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (10ms, 2961780B)
[2026-04-04T04:40:24.530Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (4ms, 49900B)
[2026-04-04T04:40:38.417Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&id=eq.c69b0c5a-f60c-47f9-8c88-6ad35bbaa9a1 → 200 (219ms, 271B)
[2026-04-04T04:40:38.418Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/memories?select=*&wedding_id=eq.c69b0c5a-f60c-47f9-8c88-6ad35bbaa9a1 → 200 (286ms, 271B)
[2026-04-04T04:40:58.026Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (117ms, 319B)
[2026-04-04T04:40:58.144Z] POST https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/memories?on_conflict=wedding_id&select=* → 200 (186ms, 284B)
[2026-04-04T04:40:58.344Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/memories?select=*&wedding_id=eq.c69b0c5a-f60c-47f9-8c88-6ad35bbaa9a1 → pending (?ms, ?B)
[2026-04-04T04:41:23.089Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (112ms, 319B)
[2026-04-04T04:42:05.276Z] GET http://localhost:8081/privacy → 200 (6ms, 1280B)
[2026-04-04T04:42:05.285Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (122ms, ?B)
[2026-04-04T04:42:05.625Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (6ms, 50004B)
[2026-04-04T04:42:05.625Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (6ms, 49900B)
[2026-04-04T04:42:05.625Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (14ms, 3164924B)
[2026-04-04T04:42:05.625Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (12ms, 2961780B)
[2026-04-04T04:42:05.667Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fvector-icons%2Fbuild%2Fvendor%2Freact-native-vector-icons%2FFonts/Ionicons.ttf → 200 (6ms, 389724B)
[2026-04-04T04:42:05.669Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (8ms, 2961780B)
[2026-04-04T04:42:11.532Z] GET http://localhost:8081/ → 200 (3ms, 1280B)
[2026-04-04T04:42:11.538Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (117ms, 5831569B)
[2026-04-04T04:42:11.870Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (3ms, 50004B)
[2026-04-04T04:42:11.870Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (3ms, 49900B)
[2026-04-04T04:42:11.870Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (12ms, 3164924B)
[2026-04-04T04:42:11.870Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (10ms, 2961780B)
[2026-04-04T04:42:11.915Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (383ms, 319B)
[2026-04-04T04:42:12.299Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → pending (?ms, ?B)
[2026-04-04T04:42:12.719Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fvector-icons%2Fbuild%2Fvendor%2Freact-native-vector-icons%2FFonts/Ionicons.ttf → 200 (5ms, 389724B)
[2026-04-04T04:42:12.722Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (9ms, 2961780B)
[2026-04-04T04:42:12.722Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (3ms, 49900B)
[2026-04-04T04:42:19.083Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (123ms, 319B)
[2026-04-04T04:42:19.206Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → 200 (154ms, 865B)
[2026-04-04T04:42:26.012Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (127ms, 319B)
[2026-04-04T04:42:26.140Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → pending (?ms, ?B)
[2026-04-04T04:42:49.473Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&id=eq.5676cfd9-e2ad-4e5d-b6b9-617121950d57 → 200 (307ms, 276B)
[2026-04-04T04:42:49.473Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/memories?select=*&wedding_id=eq.5676cfd9-e2ad-4e5d-b6b9-617121950d57 → 200 (308ms, 2B)
[2026-04-04T04:43:06.266Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&id=eq.5676cfd9-e2ad-4e5d-b6b9-617121950d57 → 200 (106ms, 276B)
[2026-04-04T04:43:11.098Z] POST http://localhost:8081/symbolicate → 200 (18ms, 4798B)
[2026-04-04T04:43:11.099Z] POST http://localhost:8081/symbolicate → 200 (16ms, 19846B)
[2026-04-04T04:43:11.123Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fmetro-runtime%2Fassets/close.png → 200 (6ms, 187B)
[2026-04-04T04:43:11.145Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fmetro-runtime%2Fassets/close.png → 200 (2ms, 187B)
[2026-04-04T04:43:29.357Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → pending (?ms, ?B)
[2026-04-04T04:43:29.566Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → 200 (123ms, 865B)
[2026-04-04T04:43:38.096Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (126ms, 319B)
[2026-04-04T04:43:38.222Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → 200 (106ms, 865B)
[2026-04-04T04:43:48.335Z] POST http://localhost:8081/symbolicate → 200 (4ms, 29B)
[2026-04-04T04:43:56.771Z] POST http://localhost:8081/symbolicate → 200 (3ms, 29B)
[2026-04-04T04:44:07.965Z] GET http://localhost:8081/ → 200 (4ms, 1280B)
[2026-04-04T04:44:07.972Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (124ms, 5833814B)
[2026-04-04T04:44:08.311Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (3ms, 50004B)
[2026-04-04T04:44:08.311Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (3ms, 49900B)
[2026-04-04T04:44:08.311Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (17ms, 3164924B)
[2026-04-04T04:44:08.311Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (18ms, 2961780B)
[2026-04-04T04:44:08.362Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → pending (?ms, ?B)
[2026-04-04T04:44:08.729Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → 200 (310ms, 865B)
[2026-04-04T04:44:09.061Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fvector-icons%2Fbuild%2Fvendor%2Freact-native-vector-icons%2FFonts/Ionicons.ttf → 200 (7ms, 389724B)
[2026-04-04T04:44:09.068Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (11ms, 2961780B)
[2026-04-04T04:44:09.068Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (5ms, 49900B)
[2026-04-04T04:44:17.956Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (150ms, 319B)
[2026-04-04T04:44:18.106Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → 200 (284ms, 865B)
[2026-04-04T04:44:30.527Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → pending (?ms, ?B)
[2026-04-04T04:44:30.675Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → 200 (231ms, 865B)
[2026-04-04T04:44:39.393Z] GET http://localhost:8081/ → 200 (4ms, 1280B)
[2026-04-04T04:44:39.400Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (116ms, ?B)
[2026-04-04T04:44:39.727Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (2ms, 50004B)
[2026-04-04T04:44:39.728Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (2ms, 49900B)
[2026-04-04T04:44:39.728Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (8ms, 3164924B)
[2026-04-04T04:44:39.728Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (10ms, 2961780B)
[2026-04-04T04:44:39.771Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (146ms, 319B)
[2026-04-04T04:44:39.918Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → 200 (138ms, 865B)
[2026-04-04T04:44:40.072Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fvector-icons%2Fbuild%2Fvendor%2Freact-native-vector-icons%2FFonts/Ionicons.ttf → 200 (4ms, 389724B)
[2026-04-04T04:44:40.076Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (10ms, 2961780B)
[2026-04-04T04:44:40.076Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (5ms, 49900B)
[2026-04-04T04:44:44.246Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (124ms, 319B)
[2026-04-04T04:44:44.371Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → 200 (166ms, 865B)
[2026-04-04T04:45:01.260Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (156ms, 319B)
[2026-04-04T04:45:01.417Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → 200 (132ms, 865B)
[2026-04-04T04:45:43.959Z] GET http://localhost:8081/ → 200 (14ms, 1280B)
[2026-04-04T04:45:43.976Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (112ms, 5835143B)
[2026-04-04T04:45:44.305Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (3ms, 50004B)
[2026-04-04T04:45:44.305Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (3ms, 49900B)
[2026-04-04T04:45:44.305Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (11ms, 3164924B)
[2026-04-04T04:45:44.305Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (13ms, 2961780B)
[2026-04-04T04:45:44.350Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (146ms, 319B)
[2026-04-04T04:45:44.498Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → pending (?ms, ?B)
[2026-04-04T04:45:44.853Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo%2Fvector-icons%2Fbuild%2Fvendor%2Freact-native-vector-icons%2FFonts/Ionicons.ttf → 200 (7ms, 389724B)
[2026-04-04T04:45:44.859Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (10ms, 2961780B)
[2026-04-04T04:45:44.859Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (4ms, 49900B)
[2026-04-04T04:46:01.150Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (107ms, 319B)
[2026-04-04T04:46:01.258Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/rest/v1/weddings?select=*&user_id=eq.00a50445-5853-43ab-bfc1-a33f2cb5324f&order=date.asc → 200 (126ms, 865B)
[2026-04-04T04:47:14.308Z] POST https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/token?grant_type=refresh_token → pending (?ms, ?B)
[2026-04-04T04:49:41.587Z] GET http://localhost:8081/ → 200 (5ms, 1280B)
[2026-04-04T04:49:41.595Z] GET http://localhost:8081/node_modules/expo-router/entry.bundle?platform=web&dev=true&hot=false&lazy=true&transform.engine=hermes&transform.routerRoot=app&unstable_transformProfile=hermes-stable → 200 (118ms, ?B)
[2026-04-04T04:49:41.936Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F400Regular/Fredoka_400Regular.ttf → 200 (5ms, 50004B)
[2026-04-04T04:49:41.936Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Ffredoka%2F600SemiBold/Fredoka_600SemiBold.ttf → 200 (5ms, 49900B)
[2026-04-04T04:49:41.936Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F400Regular/Gaegu_400Regular.ttf → 200 (12ms, 3164924B)
[2026-04-04T04:49:41.936Z] GET http://localhost:8081/assets/?unstable_path=.%2Fnode_modules%2F%40expo-google-fonts%2Fgaegu%2F700Bold/Gaegu_700Bold.ttf → 200 (10ms, 2961780B)
[2026-04-04T04:49:41.979Z] GET https://jzaiyttrvwswmzrsqutt.supabase.co/auth/v1/user → 200 (401ms, 319B)
